,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160401.0,126.0,1000000.0,1003919.5775058914,3919.577505891444,2813.3290698039978,1054.0,0.048384207110816944
1,20160630.0,189.0,1003919.5775058914,991348.6045863151,-12570.972919576336,1377.5917801852997,510.0,-0.2181485844244522
2,20160927.0,252.0,991348.6045863151,992814.1376521281,1465.5330658130115,5004.891850846534,1580.0,0.013681274765264283
3,20161227.0,315.0,992814.1376521281,1032124.6913555341,39310.55370340601,3024.406794218911,943.0,0.5586654546164855
4,20170324.0,378.0,1032124.6913555341,1056911.0483311953,24786.356975661125,5025.141498138334,1477.0,0.12618081663039837
5,20170626.0,441.0,1056911.0483311953,1135365.712492052,78454.66416085674,4193.60270350125,1566.0,0.3844265382705575
6,20170921.0,504.0,1135365.712492052,1090048.7258601612,-45316.98663189076,3202.7325407495814,1413.0,-0.15575842199360615
7,20171219.0,567.0,1090048.7258601612,1193154.2927637324,103105.56690357113,4250.715881755972,1520.0,0.3625027198758874
8,20180321.0,630.0,1193154.2927637324,1214670.2342514563,21515.94148772396,2254.3296686593485,637.0,0.13601485884375228
9,20180621.0,693.0,1214670.2342514563,1215982.6354677703,1312.4012163139414,2538.7482178283867,678.0,0.018739153847641653
10,20180918.0,756.0,1215982.6354677703,1220395.0159388129,4412.38047104259,1196.301579513122,298.0,0.06487883173234045
11,20181217.0,819.0,1220395.0159388129,1220273.5417914796,-121.47414733329788,699.8613762614326,233.0,-0.006520687662414284
12,20190321.0,882.0,1220273.5417914796,1253956.4104467656,33682.86865528603,4536.469227179232,1304.0,0.13579593893352176
13,20190624.0,945.0,1253956.4104467656,1305039.0293193015,51082.61887253588,1698.288150553037,656.0,0.2327639534066328
14,20190919.0,1008.0,1305039.0293193015,1346414.3310674685,41375.301748167025,5363.284857485272,1578.0,0.14067268387062654
15,20191218.0,1071.0,1346414.3310674685,1383801.812509782,37387.48144231341,3443.9419066019345,840.0,0.16126401096869308
16,20200323.0,1134.0,1383801.812509782,1384509.1887618452,707.3762520633172,1525.7922245108136,479.0,0.02929972299909215
17,20200624.0,1197.0,1384509.1887618452,1465832.30629848,81323.11753663467,4448.924536889814,1355.0,0.2055431206441564
