,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160404.0,126.0,1000000.0,1036980.220693145,36980.22069314495,3800.7614263951878,1279.0,0.13273540397996336
1,20160701.0,189.0,1036980.220693145,1047663.3029093303,10683.082216185401,1124.6289582432976,1139.0,0.04310427109809924
2,20160930.0,252.0,1047663.3029093303,1039080.6558969797,-8582.647012350615,1476.2779185589357,1215.0,-0.028065053256527056
3,20161230.0,315.0,1039080.6558969797,1189926.618607479,150845.96271049918,2209.4607755260627,1345.0,0.6122406213173569
4,20170403.0,378.0,1189926.618607479,1173798.5866669326,-16128.031940546352,3474.1046328753423,1150.0,-0.0748336945522287
5,20170703.0,441.0,1173798.5866669326,1213980.4664821445,40181.879815211985,6678.572946655915,1252.0,0.3118695926673091
6,20171002.0,504.0,1213980.4664821445,1255103.5265930241,41123.060110879596,8598.937521669079,1450.0,0.2520094525113249
7,20180102.0,567.0,1255103.5265930241,1402560.1391965228,147456.61260349862,4002.7539530063236,1448.0,0.7080637925337253
8,20180404.0,630.0,1402560.1391965228,1413750.0554873152,11189.916290792404,2488.9736239665085,379.0,0.06452406646432646
9,20180703.0,693.0,1413750.0554873152,1393025.6073335747,-20724.448153740494,7056.835232028519,1109.0,-0.0709526042647394
10,20181002.0,756.0,1393025.6073335747,1409710.9137974398,16685.306463865098,5655.155986054272,760.0,0.21881525560465007
11,20190103.0,819.0,1409710.9137974398,1419178.247848425,9467.334050985286,951.7395615764915,165.0,0.21524372254462593
12,20190404.0,882.0,1419178.247848425,1526244.5839350468,107066.33608662174,8062.674113633263,1452.0,0.31026662157636464
13,20190705.0,945.0,1526244.5839350468,1528694.387864706,2449.803929659305,1196.248577990672,163.0,0.1320161658152051
14,20191003.0,1008.0,1528694.387864706,1531896.6317584447,3202.243893738603,1971.2043710976588,330.0,0.08752843622037978
15,20200103.0,1071.0,1531896.6317584447,1531627.6606967205,-268.9710617242381,233.92753566636804,68.0,-0.1228767264548055
16,20200403.0,1134.0,1531627.6606967205,1522182.6511181016,-9445.00957861892,765.263188116517,134.0,-0.36255127751254945
17,20200706.0,1197.0,1522182.6511181016,1526743.7714546926,4561.120336591033,531.3987484024144,104.0,0.3178334768606483
