,datadate,tic,iter_num,action_performed,available_amount,stock_value,nb_stock_traded,trade_cost
0,20160104,EOAN,126,step_sell,0,5.94,0,0
1,20160104,HEN3,126,step_sell,0,87.36,0,0
2,20160104,BAYN,126,step_sell,0,92.23,0,0
3,20160104,BEI_,126,step_sell,0,78.0,0,0
4,20160104,MRK_,126,step_sell,0,78.85,0,0
5,20160104,MTX_,126,step_sell,0,80.21,0,0
6,20160104,DPW_,126,step_sell,0,20.39,0,0
7,20160104,IFX_,126,step_sell,0,12.24,0,0
8,20160104,DB1_,126,step_sell,0,69.28,0,0
9,20160104,SAP_,126,step_sell,0,64.67,0,0
10,20160104,LHA_,126,step_sell,0,13.0,0,0
11,20160104,DWNI,126,step_sell,0,22.57,0,0
12,20160104,FRE2,126,step_sell,0,59.5,0,0
13,20160104,MUV2,126,step_sell,0,141.93,0,0
14,20160104,SIE_,126,step_sell,0,71.9,0,0
15,20160104,RWE_,126,step_sell,0,9.16,0,0
16,20160104,VOW3,126,buy,9009.0,110.99,100.0,11.099
17,20160104,FRE_,126,buy,17198.0,57.5,100.0,16.849
18,20160104,BAY2,126,buy,10433.0,94.23,100.0,26.272
19,20160104,CO_N,126,buy,5533.0,175.96,100.0,43.867999999999995
20,20160104,DAI_,126,buy,17174.0,55.67,100.0,49.434999999999995
21,20160104,DBK_,126,buy,51630.0,18.41,100.0,51.275999999999996
22,20160104,DTE_,126,buy,84627.0,11.21,100.0,52.397
23,20160104,ALV_,126,buy,8150.0,116.26,100.0,64.023
24,20160104,FME_,126,buy,13871.0,67.47,86.03658,69.82788825141907
25,20160104,CBK_,126,buy,111791.0,8.32,73.035866,70.43554665473938
26,20160104,BMW_,126,buy,12715.0,73.1,63.132584,75.05053851722718
27,20160104,SAP2,126,buy,13667.0,67.67,45.01045,78.09639556423188
28,20160104,BAS_,126,buy,18279.0,50.43,22.121685,79.21199214019776
29,20160104,HEI_,126,buy,15036.0,61.23,5.950445,79.57633789827348
30,20160105,EOAN,126,step_sell,0,6.01,0,79.57633789827348
31,20160105,BAY2,126,sell,0,94.4,0.0,79.57633789827348
32,20160105,BAYN,126,step_sell,0,92.4,0,79.57633789827348
33,20160105,MUV2,126,step_sell,0,141.45,0,79.57633789827348
34,20160105,BMW_,126,sell,0,72.76,0.0,79.57633789827348
35,20160105,CBK_,126,sell,0,8.33,0.0,79.57633789827348
