,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160404.0,126.0,1000000.0,1011951.6829783011,11951.682978301076,3296.914249068775,1251.0,0.04738876950162694
1,20160701.0,189.0,1011951.6829783011,1058312.9886547003,46361.305676399264,1925.428967922633,1162.0,0.20560769545146743
2,20160930.0,252.0,1058312.9886547003,1079836.7107212606,21523.722066560294,2788.598638316748,1281.0,0.11957665425990965
3,20161230.0,315.0,1079836.7107212606,1128280.2690321004,48443.55831083981,1538.5764311290825,843.0,0.26996955239858456
4,20170403.0,378.0,1128280.2690321004,1145969.6658901526,17689.396858052118,2597.654559025099,1062.0,0.1289991359876597
5,20170703.0,441.0,1145969.6658901526,1189269.5134232976,43299.84753314499,4437.3348617078955,1232.0,0.3250345739761266
6,20171002.0,504.0,1189269.5134232976,1227407.5115868673,38137.99816356972,3697.801678317872,1173.0,0.26704097396987697
7,20180102.0,567.0,1227407.5115868673,1331384.4953988597,103976.98381199245,2074.1032325618494,1391.0,0.5261863480883208
8,20180404.0,630.0,1331384.4953988597,1366030.6841829885,34646.18878412875,2096.8616110681064,283.0,0.1829747034475787
9,20180703.0,693.0,1366030.6841829885,1381395.2854812676,15364.601298279129,6995.144309669725,1022.0,0.06993907969731648
10,20181002.0,756.0,1381395.2854812676,1391547.6500721066,10152.364590839017,6304.177794184066,902.0,0.10204837052543317
11,20190103.0,819.0,1391547.6500721066,1409449.9335470123,17902.28347490565,1153.8634668066672,184.0,0.29501162104151935
12,20190404.0,882.0,1409449.9335470123,1541199.0430980334,131749.10955102113,2351.3078071410596,846.0,0.4213996952364733
13,20190705.0,945.0,1541199.0430980334,1551781.1898078504,10582.146709816996,1408.0542685763094,175.0,0.3792196352466849
14,20191003.0,1008.0,1551781.1898078504,1563233.6617516452,11452.47194379475,2398.784347880996,358.0,0.1532601041032339
15,20200103.0,1071.0,1563233.6617516452,1562269.86183295,-963.7999186951201,241.59482621003147,52.0,-0.44963977187862997
16,20200403.0,1134.0,1562269.86183295,1548504.6148764528,-13765.246956497198,793.3594278474853,159.0,-0.4500047096984022
17,20200706.0,1197.0,1548504.6148764528,1550855.1811370442,2350.566260591382,471.3062010435151,85.0,0.1349556113313267
