,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160331.0,126.0,1000000.0,1012710.768295057,12710.768295057002,4990.170498090295,1432.0,0.04539791588383035
1,20160628.0,189.0,1012710.768295057,974090.4307541122,-38620.337540944805,5544.175202488056,1550.0,-0.0757848990330179
2,20160923.0,252.0,974090.4307541122,1095165.5401290185,121075.10937490629,3690.561100408075,1556.0,0.4345653149617072
3,20161221.0,315.0,1095165.5401290185,1121099.717627606,25934.177498587407,4618.895447475455,1483.0,0.12205477213140231
4,20170321.0,378.0,1121099.717627606,1188627.2230000035,67527.5053723976,3779.354573916313,1486.0,0.3881390566348921
5,20170621.0,441.0,1188627.2230000035,1233897.326091702,45270.103091698606,5673.12330761602,1456.0,0.238178462095749
6,20170918.0,504.0,1233897.326091702,1170561.8861204868,-63335.439971215324,6078.952629396008,1508.0,-0.21857576349986968
7,20171214.0,567.0,1170561.8861204868,1264712.5755335127,94150.68941302598,5566.6901036520785,1155.0,0.4555005255261009
8,20180316.0,630.0,1264712.5755335127,1278218.733691031,13506.158157518366,7438.901455008172,1554.0,0.04470924224440886
9,20180618.0,693.0,1278218.733691031,1337816.353612672,59597.61992164096,8879.69427148899,1684.0,0.25048182578510697
10,20180913.0,756.0,1337816.353612672,1329790.563749911,-8025.789862761041,8122.711631360893,1648.0,-0.01897962000661671
11,20181211.0,819.0,1329790.563749911,1282608.9273904222,-47181.636359488824,2629.0619884984903,600.0,-0.5368121455365942
12,20190313.0,882.0,1282608.9273904222,1323003.9435050888,40395.01611466659,4975.9992149960635,1032.0,0.30580145730333663
13,20190613.0,945.0,1323003.9435050888,1316425.9452387637,-6577.998266325099,5737.6091919926275,924.0,-0.01861372082656136
14,20190910.0,1008.0,1316425.9452387637,1339055.4614598139,22629.516221050173,10267.560084629886,1605.0,0.06255116071331696
15,20191206.0,1071.0,1339055.4614598139,1439622.7622318468,100567.30077203293,7350.981492816588,1573.0,0.2843452589390023
16,20200309.0,1134.0,1439622.7622318468,1451216.9027481882,11594.140516341431,2137.27758893905,442.0,0.11491708402607928
17,20200609.0,1197.0,1451216.9027481882,1562328.3708263123,111111.4680781241,5769.055544600483,1120.0,0.2279170259415899
