,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160331.0,126.0,1000000.0,1008872.991315428,8872.991315428051,6182.871111836627,1652.0,0.034224448028402105
1,20160628.0,189.0,1008872.991315428,938749.2286947866,-70123.7626206415,5588.775866755124,1687.0,-0.1371404910589754
2,20160923.0,252.0,938749.2286947866,1052861.2748728644,114112.04617807781,3622.0731709578326,1437.0,0.3852772708556397
3,20161221.0,315.0,1052861.2748728644,1038855.841393524,-14005.433479340398,5467.916661068852,1507.0,-0.05929804082103398
4,20170321.0,378.0,1038855.841393524,1103649.4864278445,64793.645034320536,5580.8677009134235,1566.0,0.36487078192058053
5,20170621.0,441.0,1103649.4864278445,1183080.6100074511,79431.12357960665,6585.900425564632,1467.0,0.44039948552701313
6,20170918.0,504.0,1183080.6100074511,1165736.879271519,-17343.730735932244,2862.7039186517964,1433.0,-0.061342504434286356
7,20171214.0,567.0,1165736.879271519,1172244.1832658718,6507.303994352929,3272.122895366511,877.0,0.14633483863045896
8,20180316.0,630.0,1172244.1832658718,1190629.4475977407,18385.26433186885,7012.026389111189,1549.0,0.06318037463432971
9,20180618.0,693.0,1190629.4475977407,1285912.7072834321,95283.25968569145,6899.241355000945,1563.0,0.37403610666971604
10,20180913.0,756.0,1285912.7072834321,1273770.0212781637,-12142.686005268479,4597.602583650109,1482.0,-0.029955529245801263
11,20181211.0,819.0,1273770.0212781637,1149441.5559001144,-124328.4653780493,3370.2035887646416,585.0,-0.48137249686705463
12,20190313.0,882.0,1149441.5559001144,1245148.8468362694,95707.29093615501,6014.010477075109,1048.0,0.43388149917050794
13,20190613.0,945.0,1245148.8468362694,1194896.1032811382,-50252.743555131136,5180.514956720251,820.0,-0.1843489231650039
14,20190910.0,1008.0,1194896.1032811382,1148574.9536461532,-46321.14963498502,8148.629887345833,1495.0,-0.10754437548968833
15,20191206.0,1071.0,1148574.9536461532,1230732.5379099452,82157.58426379203,8937.877154088377,1606.0,0.22353622034499018
16,20200309.0,1134.0,1230732.5379099452,1248556.3434506347,17823.8055406895,2384.375921467893,426.0,0.18055979365904665
17,20200609.0,1197.0,1248556.3434506347,1358878.4410110451,110322.09756041039,5609.392937822386,1156.0,0.2261285630953996
