,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160401.0,126.0,1000000.0,980575.955472231,-19424.044527768972,3740.977752130756,1052.0,-0.07726563393538548
1,20160630.0,189.0,980575.955472231,951551.5612087392,-29024.39426349185,1595.102647807783,433.0,-0.15936144407581154
2,20160927.0,252.0,951551.5612087392,1004340.7794300109,52789.21822127176,4147.1619025981545,1350.0,0.2103980125403446
3,20161227.0,315.0,1004340.7794300109,1043676.3446936796,39335.56526366866,3516.4167469857603,1069.0,0.5094616393356342
4,20170324.0,378.0,1043676.3446936796,1099685.6435223583,56009.29882867867,1695.4660819609944,1231.0,0.2826009686021182
5,20170626.0,441.0,1099685.6435223583,1180920.4955652193,81234.85204286105,1709.1634950993705,1284.0,0.3812435506287504
6,20170921.0,504.0,1180920.4955652193,1187416.9134719863,6496.41790676699,1929.7730616728418,1026.0,0.03211798566987283
7,20171219.0,567.0,1187416.9134719863,1268894.7828561638,81477.8693841775,2185.163963908063,1147.0,0.30532750475804626
8,20180321.0,630.0,1268894.7828561638,1278344.855975375,9450.073119211243,2373.17104159531,662.0,0.0707155654721016
9,20180621.0,693.0,1278344.855975375,1292689.1926244546,14344.336649079574,2565.766459903432,671.0,0.18258884160433128
10,20180918.0,756.0,1292689.1926244546,1296137.3080639842,3448.1154395295307,727.8449512793737,222.0,0.08593649561356706
11,20181217.0,819.0,1296137.3080639842,1295494.8190422338,-642.4890217503998,687.8978295663728,275.0,-0.05671338975264964
12,20190321.0,882.0,1295494.8190422338,1365391.9249186313,69897.10587639757,7002.739546545228,1505.0,0.23142931013111842
13,20190624.0,945.0,1365391.9249186313,1416746.036489138,51354.11157050659,2781.3476718156794,677.0,0.2903414630491695
14,20190919.0,1008.0,1416746.036489138,1459181.2409204498,42435.204431311926,3796.043492555053,1243.0,0.129175296786139
15,20191218.0,1071.0,1459181.2409204498,1467802.543783561,8621.302863111254,3121.269609730704,951.0,0.04397010842712288
16,20200323.0,1134.0,1467802.543783561,1468527.2449808042,724.7011972430628,1758.2836815970136,486.0,0.026769606789534245
17,20200624.0,1197.0,1468527.2449808042,1687031.953933097,218504.7089522928,3553.6159496140845,1221.0,0.24981299611962093
