,datadate,iter_num,begin_total_asset,end_total_asset,step_reward,turbulence,turbulence_threshold
0,20160105.0,126.0,1000000.0,1000111.2726210348,111.27262103476096,67.6346804279209,84.62093271070479
1,20160106.0,126.0,1000111.2726210348,999274.9660231193,-836.306597915478,75.12985642578953,84.62093271070479
2,20160107.0,126.0,999274.9660231193,995752.9624076248,-3522.0036154944682,81.1501523690919,84.62093271070479
3,20160108.0,126.0,995752.9624076248,994198.2905081536,-1554.6718994711991,79.044059323589,84.62093271070479
4,20160111.0,126.0,994198.2905081536,992604.9431514423,-1593.3473567112815,77.81606412177149,84.62093271070479
5,20160112.0,126.0,992604.9431514423,997641.9511503333,5037.007998890942,70.93352708405526,84.62093271070479
6,20160113.0,126.0,997641.9511503333,998627.438280338,985.4871300046798,68.75012264220382,84.62093271070479
7,20160114.0,126.0,998627.438280338,994196.6442036282,-4430.794076709775,71.46815265248127,84.62093271070479
8,20160115.0,126.0,994196.6442036282,985997.0340332543,-8199.610170373926,67.62219748392084,84.62093271070479
9,20160118.0,126.0,985997.0340332543,984119.0854217921,-1877.9486114621395,67.5394897457194,84.62093271070479
10,20160119.0,126.0,984119.0854217921,988997.4504422615,4878.365020469413,70.24065529279913,84.62093271070479
11,20160120.0,126.0,988997.4504422615,977367.1392534866,-11630.311188774882,66.2686289926115,84.62093271070479
12,20160121.0,126.0,977367.1392534866,984382.5804302385,7015.441176751861,63.28254552340957,84.62093271070479
13,20160122.0,126.0,984382.5804302385,995642.75031084,11260.169880601461,73.02523858084214,84.62093271070479
14,20160125.0,126.0,995642.75031084,997263.1527420583,1620.4024312183028,81.46640384587826,84.62093271070479
15,20160126.0,126.0,997263.1527420583,999191.2234792013,1928.0707371430472,87.56062284821131,84.62093271070479
16,20160127.0,126.0,999191.2234792013,998656.8153677583,-534.4081114430446,108.0224828912575,84.62093271070479
17,20160128.0,126.0,998656.8153677583,998656.8153677583,0.0,94.09041600024385,84.62093271070479
18,20160129.0,126.0,998656.8153677583,998656.8153677583,0.0,112.05032435472542,84.62093271070479
19,20160201.0,126.0,998656.8153677583,998656.8153677583,0.0,115.67771775276506,84.62093271070479
20,20160202.0,126.0,998656.8153677583,998656.8153677583,0.0,116.70698669507809,84.62093271070479
21,20160203.0,126.0,998656.8153677583,998656.8153677583,0.0,124.8132498586418,84.62093271070479
22,20160204.0,126.0,998656.8153677583,998656.8153677583,0.0,115.93412320606564,84.62093271070479
23,20160205.0,126.0,998656.8153677583,998656.8153677583,0.0,105.89351179905859,84.62093271070479
24,20160208.0,126.0,998656.8153677583,998656.8153677583,0.0,114.06199249979271,84.62093271070479
25,20160209.0,126.0,998656.8153677583,998656.8153677583,0.0,100.08592116660385,84.62093271070479
26,20160210.0,126.0,998656.8153677583,998656.8153677583,0.0,87.49859318372562,84.62093271070479
27,20160211.0,126.0,998656.8153677583,998656.8153677583,0.0,83.39190751293519,84.62093271070479
28,20160212.0,126.0,998656.8153677583,999565.3974079456,908.5820401873207,77.63396807231697,84.62093271070479
29,20160215.0,126.0,999565.3974079456,1002471.1067281093,2905.7093201637035,82.49397329902763,84.62093271070479
30,20160216.0,126.0,1002471.1067281093,1001004.8490614417,-1466.257666667574,86.06751849129209,84.62093271070479
31,20160217.0,126.0,1001004.8490614417,1000839.6554023795,-165.1936590622645,77.34819534804394,84.62093271070479
32,20160218.0,126.0,1000839.6554023795,1001512.8560714704,673.200669090962,75.18190204083473,84.62093271070479
33,20160219.0,126.0,1001512.8560714704,1000429.1290207774,-1083.7270506930072,85.48541300859037,84.62093271070479
34,20160222.0,126.0,1000429.1290207774,1000280.609127933,-148.5198928443715,87.33163544276506,84.62093271070479
35,20160223.0,126.0,1000280.609127933,1000280.609127933,0.0,83.56091989417314,84.62093271070479
36,20160224.0,126.0,1000280.609127933,999212.160670209,-1068.4484577240655,75.61375448793166,84.62093271070479
37,20160225.0,126.0,999212.160670209,1000822.9252595552,1610.7645893462468,85.8094393114848,84.62093271070479
38,20160226.0,126.0,1000822.9252595552,1000710.5295357191,-112.39572383614723,87.70582604034901,84.62093271070479
39,20160229.0,126.0,1000710.5295357191,1000710.5295357191,0.0,74.23975173501792,84.62093271070479
40,20160301.0,126.0,1000710.5295357191,1001773.5045067327,1062.9749710136093,71.83965288836376,84.62093271070479
41,20160302.0,126.0,1001773.5045067327,1002090.2477065764,316.7431998436805,62.694628505220734,84.62093271070479
42,20160303.0,126.0,1002090.2477065764,1001461.9468362472,-628.3008703291416,64.0042626633455,84.62093271070479
43,20160304.0,126.0,1001461.9468362472,1003446.9490401993,1985.0022039520554,53.136307794329774,84.62093271070479
44,20160307.0,126.0,1003446.9490401993,1000003.6066354809,-3443.3424047183944,48.31940978290884,84.62093271070479
45,20160308.0,126.0,1000003.6066354809,996177.8393217208,-3825.767313760123,54.20119739793252,84.62093271070479
46,20160309.0,126.0,996177.8393217208,999622.4447237068,3444.6054019860458,52.33195640320479,84.62093271070479
47,20160310.0,126.0,999622.4447237068,992388.4371514446,-7234.007572262199,59.6439176190724,84.62093271070479
48,20160311.0,126.0,992388.4371514446,1003951.2947002988,11562.857548854197,68.19523490543058,84.62093271070479
49,20160314.0,126.0,1003951.2947002988,1008897.2994751227,4946.004774823901,68.17045535063471,84.62093271070479
50,20160315.0,126.0,1008897.2994751227,1006161.7373183534,-2735.5621567693306,69.25034032453445,84.62093271070479
51,20160316.0,126.0,1006161.7373183534,1008041.6243599148,1879.887041561422,63.76910270234671,84.62093271070479
