,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160404.0,126.0,1000000.0,1091718.987432093,91718.9874320929,4016.695098526625,1369.0,0.31184084692745284
1,20160701.0,189.0,1091718.987432093,1142170.3605369725,50451.37310487963,6189.910096714959,1554.0,0.19417324397881836
2,20160930.0,252.0,1142170.3605369725,1140763.5776203747,-1406.7829165977892,4245.076073830919,1458.0,-0.0001769942347658405
3,20161230.0,315.0,1140763.5776203747,1284846.5581172393,144082.98049686453,7082.043246233809,1639.0,0.6256046653953294
4,20170403.0,378.0,1284846.5581172393,1344389.5882478436,59543.03013060428,7105.188828833597,1635.0,0.3905452651726711
5,20170703.0,441.0,1344389.5882478436,1378643.8317669355,34254.24351909198,7038.959644197417,1349.0,0.2547796955032158
6,20171002.0,504.0,1378643.8317669355,1446492.1194220565,67848.28765512095,9003.16866788983,1573.0,0.44781791091198625
7,20180102.0,567.0,1446492.1194220565,1561194.7738194352,114702.65439737868,7059.488842818214,1505.0,0.47247377610505564
8,20180404.0,630.0,1561194.7738194352,1587355.4103973322,26160.636577897007,2168.3902763429915,353.0,0.16082409653013272
9,20180703.0,693.0,1587355.4103973322,1562536.4301898943,-24818.980207437882,6688.394501644934,1049.0,-0.0923006929740889
10,20181002.0,756.0,1562536.4301898943,1573931.435122496,11395.004932601703,6246.963857225119,941.0,0.10571888018621821
11,20190103.0,819.0,1573931.435122496,1582153.438747287,8222.003624791047,1038.6728473129133,175.0,0.1761775460616309
12,20190404.0,882.0,1582153.438747287,1623822.9265691377,41669.48782185069,9302.876630893441,1534.0,0.13629703347264271
13,20190705.0,945.0,1623822.9265691377,1630226.2848231397,6403.3582540019415,959.6335564342406,145.0,0.3593831200575127
14,20191003.0,1008.0,1630226.2848231397,1626907.6534254812,-3318.6313976584934,1804.4866394189,352.0,-0.07662287327266853
15,20200103.0,1071.0,1626907.6534254812,1626250.157265146,-657.4961603351403,200.52380450058942,60.0,-0.19390007471091966
16,20200403.0,1134.0,1626250.157265146,1611816.8816737644,-14433.275591381593,716.7604133937317,157.0,-0.4060045262486872
17,20200706.0,1197.0,1611816.8816737644,1616164.6503237856,4347.768650021171,582.5895080486395,120.0,0.19851626531364508
