,datadate,tic,iter_num,action_performed,available_amount,stock_value,nb_stock_traded,trade_cost
0,20151231,VIV,126,step_sell,0,19.86,0,0
1,20151231,MICP,126,step_sell,0,87.9,0,0
2,20151231,ESLX,126,step_sell,0,115.05,0,0
3,20151231,ENGI,126,step_sell,0,16.32,0,0
4,20151231,DAST,126,step_sell,0,73.77,0,0
5,20151231,CAPP,126,step_sell,0,85.6,0,0
6,20151231,PERP,126,step_sell,0,105.2,0,0
7,20151231,BOUY,126,step_sell,0,36.55,0,0
8,20151231,SASY,126,step_sell,0,78.6,0,0
9,20151231,STM,126,step_sell,0,6.18,0,0
10,20151231,CAGR,126,step_sell,0,10.88,0,0
11,20151231,PEUP,126,step_sell,0,16.2,0,0
12,20151231,TEPR,126,step_sell,0,77.5,0,0
13,20151231,LEGD,126,step_sell,0,52.2,0,0
14,20151231,VIE,126,step_sell,0,21.86,0,0
15,20151231,PRTP,126,step_sell,0,146.82,0,0
16,20151231,AIR,126,buy,16129.0,62.0,100.0,6.2
17,20151231,HRMS,126,buy,3187.0,311.75,100.0,37.375
18,20151231,TCFP,126,buy,13930.0,69.1,100.0,44.285
19,20151231,ALSO,126,buy,33937.0,28.16,100.0,47.101
20,20151231,SOGN,126,buy,22383.0,42.57,100.0,51.358
21,20151231,SCHN,126,buy,18047.0,52.56,100.0,56.614
22,20151231,BNPP,126,buy,18061.0,52.23,100.0,61.836999999999996
23,20151231,SAF,126,buy,14803.0,63.37,100.0,68.17399999999999
24,20151231,DANO,126,buy,14960.0,62.28,100.0,74.40199999999999
25,20151231,AIRP,126,buy,10084.0,91.78,72.767784,81.0806272264099
26,20151231,TOTF,126,buy,22264.0,41.27,72.1031,84.05632231353759
27,20151231,LVMH,126,buy,6320.0,144.9,55.500095,92.09828613227843
28,20151231,ATOS,126,buy,11721.0,77.45,37.939377,95.03669086784362
29,20151231,OREP,126,buy,5826.0,155.3,12.243864,96.93816295627593
30,20160104,VIV,126,step_sell,0,19.18,0,96.93816295627593
