,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160331.0,126.0,1000000.0,1012759.2032412302,12759.203241230221,5227.486840999124,1340.0,0.04279597251779645
1,20160628.0,189.0,1012759.2032412302,963879.9447507466,-48879.258490483626,1740.9063382899362,849.0,-0.0829984852590155
2,20160923.0,252.0,963879.9447507466,1147949.8948739637,184069.95012321707,1189.8371780872692,1125.0,0.4833502025847226
3,20161221.0,315.0,1147949.8948739637,1226675.7343603068,78725.83948634309,4065.1512292748403,1199.0,0.2773725520914053
4,20170321.0,378.0,1226675.7343603068,1337590.0591108766,110914.32475056988,2402.0399138546454,1163.0,0.47471053639272237
5,20170621.0,441.0,1337590.0591108766,1427752.2356847397,90162.17657386302,4833.379094451258,1295.0,0.3487337732041032
6,20170918.0,504.0,1427752.2356847397,1448307.5332277385,20555.2975429988,1104.262732135372,1205.0,0.06415373512790741
7,20171214.0,567.0,1448307.5332277385,1514766.9068824472,66459.37365470873,6329.122575638553,1036.0,0.36088841936038657
8,20180316.0,630.0,1514766.9068824472,1582566.8507568205,67799.94387437333,2381.666740757139,1227.0,0.15870216136896545
9,20180618.0,693.0,1582566.8507568205,1706299.900702229,123733.04994540848,2741.397187600856,1226.0,0.34948206694465533
10,20180913.0,756.0,1706299.900702229,1634916.3712164126,-71383.52948581637,1862.483536507802,1109.0,-0.15898509893827367
11,20181211.0,819.0,1634916.3712164126,1489975.1079693085,-144941.26324710413,3514.092370221944,604.0,-0.5163358314251815
12,20190313.0,882.0,1489975.1079693085,1597344.6277479115,107369.51977860299,6265.499839818737,943.0,0.32362759692866844
13,20190613.0,945.0,1597344.6277479115,1580222.079471027,-17122.54827688448,4276.401452580603,729.0,-0.08427686684380033
14,20190910.0,1008.0,1580222.079471027,1553612.5575448163,-26609.521926210728,3823.8303662276985,1360.0,-0.03981429464345288
15,20191206.0,1071.0,1553612.5575448163,1623157.812846224,69545.25530140777,3362.4407186703997,1193.0,0.17477412328836617
16,20200309.0,1134.0,1623157.812846224,1627224.9969622751,4067.1841160510667,1996.839756537552,420.0,0.0535071939961548
17,20200609.0,1197.0,1627224.9969622751,1863872.0639185272,236647.0669562521,3867.9096153560845,1013.0,0.33746186450134424
