,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160331.0,126.0,1000000.0,1035792.7933072645,35792.79330726445,4280.532187247726,1325.0,0.08850861917001263
1,20160628.0,189.0,1035792.7933072645,901349.655942752,-134443.13736451243,2630.257890244146,1206.0,-0.22753295623998693
2,20160923.0,252.0,901349.655942752,1025517.3238519235,124167.66790917143,1704.714365365464,1105.0,0.39977635471212486
3,20161221.0,315.0,1025517.3238519235,1050786.782821948,25269.458970024483,4296.422744407213,1272.0,0.12399708277910866
4,20170321.0,378.0,1050786.782821948,1135268.883794854,84482.10097290599,1464.3171241708903,1172.0,0.5147113088852864
5,20170621.0,441.0,1135268.883794854,1274098.6702180945,138829.78642324056,4185.955453131965,1301.0,0.5363048514609356
6,20170918.0,504.0,1274098.6702180945,1303307.8961394029,29209.22592130839,1619.6418847289528,1171.0,0.09716222838127225
7,20171214.0,567.0,1303307.8961394029,1366542.5510596605,63234.65492025763,5338.871646245801,945.0,0.38813591435649375
8,20180316.0,630.0,1366542.5510596605,1377056.019219676,10513.46816001553,1886.4342626567222,1098.0,0.03441590788886918
9,20180618.0,693.0,1377056.019219676,1533244.8533087326,156188.8340890566,2493.538563573728,1124.0,0.5134453824702353
10,20180913.0,756.0,1533244.8533087326,1622819.898174493,89575.04486576049,1663.6121957617618,1118.0,0.2177374872175578
11,20181211.0,819.0,1622819.898174493,1580719.7683203428,-42100.12985415035,2164.584305633233,533.0,-0.35277786601492983
12,20190313.0,882.0,1580719.7683203428,1708401.341845462,127681.57352511934,7244.7623427637145,1005.0,0.3025782079479699
13,20190613.0,945.0,1708401.341845462,1704116.9165823031,-4284.425263158977,5607.313918936654,762.0,-0.009287702794454135
14,20190910.0,1008.0,1704116.9165823031,1698071.2222792367,-6045.69430306647,9102.17050418515,1419.0,0.0015676391579754014
15,20191206.0,1071.0,1698071.2222792367,1801959.2795201573,103888.0572409206,2632.1300756036317,1065.0,0.23438635997627646
16,20200309.0,1134.0,1801959.2795201573,1810033.0512305165,8073.771710359259,2570.149026845563,477.0,0.10240418345949419
17,20200609.0,1197.0,1810033.0512305165,1957088.8812146776,147055.82998416107,6880.1509984985405,1103.0,0.2148487613261306
