,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160331.0,126.0,1000000.0,990478.1746503169,-9521.825349683058,4894.242224391404,1530.0,-0.009742875010899476
1,20160628.0,189.0,990478.1746503169,953612.4292513165,-36865.74539900047,3131.3477879119732,1517.0,-0.07434444288331074
2,20160923.0,252.0,953612.4292513165,1089927.1196297228,136314.69037840632,3303.401730934246,1492.0,0.488540616997522
3,20161221.0,315.0,1089927.1196297228,1059917.0799725566,-30010.039657166228,5170.959957461771,1484.0,-0.11798397444982496
4,20170321.0,378.0,1059917.0799725566,1111330.9060343755,51413.82606181898,3825.5586412046327,1533.0,0.31873279655727577
5,20170621.0,441.0,1111330.9060343755,1128689.8890444543,17358.98301007878,6247.49745992957,1425.0,0.08020766186328733
6,20170918.0,504.0,1128689.8890444543,1120757.2857257887,-7932.603318665642,7008.422959130989,1645.0,-0.024844427017396902
7,20171214.0,567.0,1120757.2857257887,1205085.9429990677,84328.65727327904,5037.0947135336455,966.0,0.3638360746589406
8,20180316.0,630.0,1205085.9429990677,1198117.5185770283,-6968.424422039418,5516.69807073222,1449.0,-0.011360558360598872
9,20180618.0,693.0,1198117.5185770283,1335906.8855501486,137789.36697312025,6890.289414814302,1512.0,0.4479100779203954
10,20180913.0,756.0,1335906.8855501486,1317118.1405530015,-18788.744997147005,7530.832963526666,1609.0,-0.04868389377177105
11,20181211.0,819.0,1317118.1405530015,1210791.165194362,-106326.97535863961,4076.0154000350594,671.0,-0.472681735755055
12,20190313.0,882.0,1210791.165194362,1265304.9726251608,54513.807430798886,5546.612275281158,1052.0,0.2678324718979058
13,20190613.0,945.0,1265304.9726251608,1242144.2603787214,-23160.71224643942,5922.811112335123,970.0,-0.09592935952063197
14,20190910.0,1008.0,1242144.2603787214,1219378.8888458041,-22765.371532917256,9753.579927994484,1632.0,-0.05147818482598305
15,20191206.0,1071.0,1219378.8888458041,1280839.5703914193,61460.681545615196,8879.755399224536,1615.0,0.20449765198068612
16,20200309.0,1134.0,1280839.5703914193,1301035.6489305643,20196.078539144946,2271.036716672731,448.0,0.30342308484923725
17,20200609.0,1197.0,1301035.6489305643,1457242.976304172,156207.32737360778,6792.196414069616,1174.0,0.2977864366045776
