,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160404.0,126.0,1000000.0,1073338.9772349817,73338.97723498172,5614.1203915757205,1462.0,0.2383353928712889
1,20160701.0,189.0,1073338.9772349817,1071113.3747991489,-2225.602435832843,3720.8755994021526,1301.0,0.0016639041291902784
2,20160930.0,252.0,1071113.3747991489,1189859.3580833864,118745.98328423756,4354.503450757155,1439.0,0.47082885284380765
3,20161230.0,315.0,1189859.3580833864,1242045.5723087979,52186.214225411415,6820.406161215097,1582.0,0.2520976678051361
4,20170403.0,378.0,1242045.5723087979,1370278.3482419327,128232.77593313484,3501.4495421515244,1234.0,0.6474052679047336
5,20170703.0,441.0,1370278.3482419327,1390073.2266569973,19794.878415064653,6058.386621785658,1301.0,0.13359675196089604
6,20171002.0,504.0,1390073.2266569973,1402760.8636815965,12687.637024599127,8520.593659083423,1592.0,0.08076816219182838
7,20180102.0,567.0,1402760.8636815965,1560247.2947395237,157486.4310579272,4921.796897444765,1243.0,0.71371638157839
8,20180404.0,630.0,1560247.2947395237,1587251.7864241507,27004.49168462702,1881.5967040314183,332.0,0.1613172033911956
9,20180703.0,693.0,1587251.7864241507,1576009.055874866,-11242.730549284723,7082.13481350987,1096.0,-0.04933881009520123
10,20181002.0,756.0,1576009.055874866,1599341.328282762,23332.27240789612,5763.614378180428,924.0,0.251333550065091
11,20190103.0,819.0,1599341.328282762,1604654.0070030082,5312.678720246069,599.6623053170861,125.0,0.18479886430595333
12,20190404.0,882.0,1604654.0070030082,1515003.0366276873,-89650.97037532087,8607.350565166988,1406.0,-0.1369931497212497
13,20190705.0,945.0,1515003.0366276873,1516796.176382736,1793.139755048789,984.0663692916039,148.0,0.14891185583395272
14,20191003.0,1008.0,1516796.176382736,1515552.534052264,-1243.6423304721247,1684.6562854249066,306.0,-0.045878496470627375
15,20200103.0,1071.0,1515552.534052264,1515072.1989308128,-480.33512145117857,300.34153200924396,62.0,-0.11640634703340835
16,20200403.0,1134.0,1515072.1989308128,1500392.835545684,-14679.363385128789,915.3235680387827,170.0,-0.398075609076959
17,20200706.0,1197.0,1500392.835545684,1503629.3731059467,3236.5375602627173,517.8144695697215,112.0,0.1807064967564182
