,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160331.0,126.0,1000000.0,999701.7460892558,-298.2539107442135,5050.50016692345,1547.0,0.01248895867506242
1,20160628.0,189.0,999701.7460892558,942727.4697760665,-56974.2763131893,4214.61427290734,1444.0,-0.11772726386610256
2,20160923.0,252.0,942727.4697760665,1086649.9708967044,143922.50112063787,4882.995608522739,1615.0,0.5021513071601421
3,20161221.0,315.0,1086649.9708967044,1106679.5697352414,20029.598838537,6457.9031192756665,1498.0,0.10082091403784238
4,20170321.0,378.0,1106679.5697352414,1166261.5462146064,59581.976479365025,3819.4976853397143,1333.0,0.3846210570651739
5,20170621.0,441.0,1166261.5462146064,1218202.1605137172,51940.614299110835,6572.74579772671,1475.0,0.2514561941899811
6,20170918.0,504.0,1218202.1605137172,1216293.8596417326,-1908.3008719845675,5644.495551718353,1565.0,0.0005635884375778311
7,20171214.0,567.0,1216293.8596417326,1275015.1323223724,58721.272680639755,5725.788777583852,1099.0,0.32048433641441326
8,20180316.0,630.0,1275015.1323223724,1338617.5380555482,63602.40573317581,6896.486249745449,1535.0,0.15566483930866917
9,20180618.0,693.0,1338617.5380555482,1479184.3723204266,140566.83426487842,5979.1017123971415,1566.0,0.4198535808296506
10,20180913.0,756.0,1479184.3723204266,1490898.6101846194,11714.237864192808,2489.6292396299245,1229.0,0.03443104040675287
11,20181211.0,819.0,1490898.6101846194,1423031.6657612575,-67866.94442336191,3435.525018256817,656.0,-0.4162538450292372
12,20190313.0,882.0,1423031.6657612575,1464844.768885123,41813.103123865556,4995.190572779588,1009.0,0.24369662991422136
13,20190613.0,945.0,1464844.768885123,1449288.188792124,-15556.580092999153,4873.962476520521,935.0,-0.1250717300238736
14,20190910.0,1008.0,1449288.188792124,1445260.0493097198,-4028.1394824041054,7517.733552323596,1522.0,0.0006964711783435294
15,20191206.0,1071.0,1445260.0493097198,1510824.9388106365,65564.8895009167,5116.090748409257,1475.0,0.1611436859505581
16,20200309.0,1134.0,1510824.9388106365,1534303.282800424,23478.34398978739,2198.340709607552,444.0,0.19878166062849603
17,20200609.0,1197.0,1534303.282800424,1651908.580797205,117605.29799678107,6679.968805968579,1107.0,0.30966511250809503
