,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160401.0,126.0,1000000.0,983117.8810039269,-16882.118996073143,2670.4173817855535,847.0,-0.16176398234439662
1,20160630.0,189.0,983117.8810039269,957418.3505851998,-25699.53041872708,1562.2070389555663,463.0,-0.19661291627264268
2,20160927.0,252.0,957418.3505851998,976218.243907639,18799.893322439166,4648.640110653035,1449.0,0.09776109506841302
3,20161227.0,315.0,976218.243907639,1034198.4030085376,57980.15910089866,3044.26480433753,943.0,0.5487237808926168
4,20170324.0,378.0,1034198.4030085376,1068468.8970331354,34270.49402459781,5008.873289470662,1438.0,0.19452500183472668
5,20170626.0,441.0,1068468.8970331354,1093408.8127441863,24939.915711050853,4243.653721661582,1303.0,0.12426426619095421
6,20170921.0,504.0,1093408.8127441863,1097045.3836735175,3636.5709293312393,941.5096516624117,1220.0,0.021054596018195693
7,20171219.0,567.0,1097045.3836735175,1331535.209549889,234489.82587637147,684.8412346922916,932.0,0.459170627527707
8,20180321.0,630.0,1331535.209549889,1376157.4942821665,44622.284732277505,1833.36216960593,589.0,0.18505367013147392
9,20180621.0,693.0,1376157.4942821665,1394184.2794174268,18026.785135260317,2884.2583301810682,731.0,0.15234754097856995
10,20180918.0,756.0,1394184.2794174268,1398296.5408923437,4112.261474916944,858.4208824914085,249.0,0.11859157221193184
11,20181217.0,819.0,1398296.5408923437,1399687.8570718702,1391.3161795265041,887.0005286170515,265.0,0.06441301811534722
12,20190321.0,882.0,1399687.8570718702,1477303.631703786,77615.77463191585,4433.870784422088,1275.0,0.3337714251935269
13,20190624.0,945.0,1477303.631703786,1550262.3619830727,72958.73027928662,2870.4229408759784,633.0,0.42700855348344513
14,20190919.0,1008.0,1550262.3619830727,1580549.8029127885,30287.440929715754,6049.745225477935,1537.0,0.07817800477927823
15,20191218.0,1071.0,1580549.8029127885,1643941.141569002,63391.3386562136,3130.891726049937,820.0,0.2139129468866457
16,20200323.0,1134.0,1643941.141569002,1650283.521380168,6342.379811165854,1569.2214264922795,436.0,0.2757980383615265
17,20200624.0,1197.0,1650283.521380168,1793703.3368236423,143419.81544347433,5526.363928349141,1436.0,0.22093718623963565
