,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160404.0,126.0,1000000.0,1083076.4763131428,83076.4763131428,5353.924905677067,1488.0,0.3027025510991416
1,20160701.0,189.0,1083076.4763131428,1077183.68976435,-5892.78654879285,6388.407210172024,1475.0,-0.01204211522901351
2,20160930.0,252.0,1077183.68976435,1094341.1227410885,17157.43297673855,5575.858997964411,1525.0,0.0880320745369575
3,20161230.0,315.0,1094341.1227410885,1151060.1427028633,56719.019961774815,4010.2863290186274,1343.0,0.27705166477865767
4,20170403.0,378.0,1151060.1427028633,1156630.0845720985,5569.941869235132,7526.56030114594,1595.0,0.03929838015195271
5,20170703.0,441.0,1156630.0845720985,1176933.1419681732,20303.057396074757,6593.681371574686,1275.0,0.15641214197163622
6,20171002.0,504.0,1176933.1419681732,1285022.0431686703,108088.90120049706,8060.435715670247,1561.0,0.6071542947842554
7,20180102.0,567.0,1285022.0431686703,1392205.5289136544,107183.48574498412,8514.75620419377,1629.0,0.6311668560060619
8,20180404.0,630.0,1392205.5289136544,1397763.978366243,5558.4494525885675,2446.819898216448,346.0,0.03264594007620032
9,20180703.0,693.0,1397763.978366243,1389789.8930502299,-7974.085316013079,7163.467976449601,1155.0,-0.03108412713738378
10,20181002.0,756.0,1389789.8930502299,1395063.0698748098,5273.176824579947,6636.258281236329,1013.0,0.053598994668117766
11,20190103.0,819.0,1395063.0698748098,1408088.9233580464,13025.853483236628,934.2461586733657,162.0,0.30522486882894767
12,20190404.0,882.0,1408088.9233580464,1378578.9787953596,-29509.94456268684,8315.60090651544,1460.0,-0.039368252163577123
13,20190705.0,945.0,1378578.9787953596,1382335.6559960055,3756.677200645907,1182.3562739228553,183.0,0.22148719973058414
14,20191003.0,1008.0,1382335.6559960055,1384274.6596493123,1939.0036533067469,1983.0960630919951,343.0,0.05073720380907623
15,20200103.0,1071.0,1384274.6596493123,1383317.8863669815,-956.773282330716,193.67688621637345,42.0,-0.443219329003934
16,20200403.0,1134.0,1383317.8863669815,1367833.0803688937,-15484.80599808786,919.3986497009911,180.0,-0.36144132989642513
17,20200706.0,1197.0,1367833.0803688937,1371823.5081170986,3990.4277482049074,590.7391215314245,123.0,0.2625860966097786
