,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160401.0,126.0,1000000.0,992315.2053882792,-7684.794611720834,3057.6050358320167,1073.0,-0.06359001887394701
1,20160630.0,189.0,992315.2053882792,967308.8383636298,-25006.3670246494,1366.1289880495233,506.0,-0.2802659545710824
2,20160927.0,252.0,967308.8383636298,984251.984660048,16943.146296418272,4268.32515827966,1457.0,0.08141147710721416
3,20161227.0,315.0,984251.984660048,1042353.1567480221,58101.17208797403,3087.5834396522087,1007.0,0.6890623069022197
4,20170324.0,378.0,1042353.1567480221,1058747.7619621016,16394.605214079493,4375.990116574339,1381.0,0.09321044169071471
5,20170626.0,441.0,1058747.7619621016,1121336.258776237,62588.49681413546,4405.924424588809,1540.0,0.29141722053633745
6,20170921.0,504.0,1121336.258776237,1122762.0833804454,1425.8246042083483,4161.7191791829455,1468.0,0.01282558757062799
7,20171219.0,567.0,1122762.0833804454,1208947.2182827971,86185.13490235177,3874.8201007359985,1432.0,0.33966376131139026
8,20180321.0,630.0,1208947.2182827971,1231238.6769169434,22291.458634146256,2179.091114007662,660.0,0.1976847730668994
9,20180621.0,693.0,1231238.6769169434,1246620.1726831852,15381.495766241802,3450.8650137135373,778.0,0.11506603337413267
10,20180918.0,756.0,1246620.1726831852,1252804.5230300175,6184.350346832303,1050.3345939012215,266.0,0.11778301732657157
11,20181217.0,819.0,1252804.5230300175,1252989.0648737566,184.5418437391054,631.8492007092007,256.0,0.011190187492582614
12,20190321.0,882.0,1252989.0648737566,1294197.186073294,41208.1211995373,5060.510623336396,1332.0,0.22293228976160148
13,20190624.0,945.0,1294197.186073294,1377408.9383955223,83211.75232222839,2009.8178847897193,658.0,0.4681542468340663
14,20190919.0,1008.0,1377408.9383955223,1428359.243838043,50950.30544252065,6766.496016008561,1562.0,0.20244521222200504
15,20191218.0,1071.0,1428359.243838043,1441076.5111190618,12717.267281018896,3466.9712522835102,913.0,0.06324554291064556
16,20200323.0,1134.0,1441076.5111190618,1443391.2746614164,2314.7635423545726,1569.7209793199095,496.0,0.1331447912628523
17,20200624.0,1197.0,1443391.2746614164,1604364.6594194744,160973.384758058,6034.870725135409,1587.0,0.23758108710439538
