,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160331.0,126.0,1000000.0,1035349.1261811538,35349.12618115381,1762.7473834101122,1208.0,0.09225717650925072
1,20160628.0,189.0,1035349.1261811538,956255.0961770051,-79094.03000414872,2046.6864060253904,1073.0,-0.17999100275947208
2,20160923.0,252.0,956255.0961770051,1077364.4646497613,121109.36847275624,1313.626296848359,1224.0,0.40492286761499713
3,20161221.0,315.0,1077364.4646497613,1132628.7378087812,55264.27315901988,6728.073340904428,1628.0,0.24893399515639356
4,20170321.0,378.0,1132628.7378087812,1176922.904602052,44294.166793270735,4828.40969986125,1470.0,0.22888421021378957
5,20170621.0,441.0,1176922.904602052,1280934.8861681889,104011.98156613694,7540.2438011815175,1540.0,0.4522154549241534
6,20170918.0,504.0,1280934.8861681889,1214551.9913029794,-66382.89486520947,3653.645502147693,1124.0,-0.22717139653825374
7,20171214.0,567.0,1214551.9913029794,1210465.1167835793,-4086.8745194000658,4734.294366596679,996.0,-0.04686839514400112
8,20180316.0,630.0,1210465.1167835793,1267531.652350265,57066.53556668572,3349.9311789476556,1173.0,0.15353124270451193
9,20180618.0,693.0,1267531.652350265,1314805.8570897346,47274.20473946957,1060.7935361690609,1260.0,0.14935332778469845
10,20180913.0,756.0,1314805.8570897346,1310499.9161509052,-4305.940938829444,2378.010610296585,1244.0,0.0006798069100505305
11,20181211.0,819.0,1310499.9161509052,1147622.6134892888,-162877.30266161636,3090.69133871227,506.0,-0.4947723584225816
12,20190313.0,882.0,1147622.6134892888,1218577.227535921,70954.61404663208,4309.878724381636,989.0,0.3317460058671053
13,20190613.0,945.0,1218577.227535921,1176026.6893488166,-42550.53818710428,6423.881662755389,1045.0,-0.17566965790870429
14,20190910.0,1008.0,1176026.6893488166,1155734.142588803,-20292.54676001356,2226.887060319159,1058.0,-0.041975479079436544
15,20191206.0,1071.0,1155734.142588803,1181068.095349197,25333.952760393964,1328.2203208396393,1122.0,0.08405167684710711
16,20200309.0,1134.0,1181068.095349197,1190736.2322863904,9668.13693719334,1669.1765727610732,393.0,0.17536720110958848
17,20200609.0,1197.0,1190736.2322863904,1313652.0271214892,122915.79483509879,2370.045058431783,887.0,0.20083693064362887
