,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160401.0,126.0,1000000.0,985156.7451195803,-14843.2548804197,3190.7218965216907,1129.0,-0.16036007689923581
1,20160630.0,189.0,985156.7451195803,968572.5958643989,-16584.14925518143,1495.3622438544764,511.0,-0.18028848094742556
2,20160927.0,252.0,968572.5958643989,973946.9907486958,5374.394884296926,4240.4580592815255,1435.0,0.029471616399886977
3,20161227.0,315.0,973946.9907486958,997675.1411876107,23728.15043891489,2629.191830985117,1013.0,0.4196722502740101
4,20170324.0,378.0,997675.1411876107,1047964.1495103706,50289.00832275988,4731.135548531469,1509.0,0.25925678093467475
5,20170626.0,441.0,1047964.1495103706,1087634.5741338108,39670.42462344025,6117.247287420231,1643.0,0.19381204062782112
6,20170921.0,504.0,1087634.5741338108,1066498.8770226338,-21135.697111177025,4379.235596254205,1510.0,-0.08367909134619145
7,20171219.0,567.0,1066498.8770226338,1141666.6206170807,75167.74359444692,5655.967966861221,1676.0,0.34573365107031023
8,20180321.0,630.0,1141666.6206170807,1149594.1616458169,7927.541028736159,2252.500826837391,691.0,0.0725087538776511
9,20180621.0,693.0,1149594.1616458169,1161954.4416461568,12360.28000033996,2636.0441461792557,684.0,0.14586316459965815
10,20180918.0,756.0,1161954.4416461568,1164646.2730907225,2691.8314445656724,1111.109259630802,289.0,0.06405703681112825
11,20181217.0,819.0,1164646.2730907225,1165308.9151795122,662.6420887897257,746.0904486788168,249.0,0.02672336354235304
12,20190321.0,882.0,1165308.9151795122,1197914.1137271917,32605.198547679465,4423.352744559302,1230.0,0.16152324176337582
13,20190624.0,945.0,1197914.1137271917,1288983.9729307806,91069.85920358892,2347.5299157755157,658.0,0.47758326181871635
14,20190919.0,1008.0,1288983.9729307806,1335853.0128214138,46869.0398906332,5655.305807038232,1559.0,0.14262825432491646
15,20191218.0,1071.0,1335853.0128214138,1338973.5914611649,3120.5786397510674,3663.526732382686,934.0,0.01843167070140551
16,20200323.0,1134.0,1338973.5914611649,1334353.3936205916,-4620.197840573266,1624.3978373071873,462.0,-0.20118098867659823
17,20200624.0,1197.0,1334353.3936205916,1416455.0508500224,82101.65722943074,5070.0235072122405,1455.0,0.20626477263724655
