,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160331.0,126.0,1000000.0,1016943.0344939736,16943.034493973595,5252.837076646929,1555.0,0.05357339340603498
1,20160628.0,189.0,1016943.0344939736,974792.0975470862,-42150.93694688741,4569.645269164546,1549.0,-0.08688239098556778
2,20160923.0,252.0,974792.0975470862,1069415.386517621,94623.28897053492,5789.5717418919285,1677.0,0.3321465767941721
3,20161221.0,315.0,1069415.386517621,1077839.0319826328,8423.645465011708,6268.210170052066,1470.0,0.04589793772295721
4,20170321.0,378.0,1077839.0319826328,1151775.1248530543,73936.09287042147,3937.447763314388,1375.0,0.40260815892210033
5,20170621.0,441.0,1151775.1248530543,1248344.709514637,96569.58466158272,5665.454801001548,1371.0,0.441415328923429
6,20170918.0,504.0,1248344.709514637,1283251.3940113534,34906.68449671636,5077.051805098975,1458.0,0.11017186283813958
7,20171214.0,567.0,1283251.3940113534,1339347.1974735917,56095.803462238284,4937.50348935512,1017.0,0.44819076872154523
8,20180316.0,630.0,1339347.1974735917,1340634.3968910575,1287.199417465832,7056.851495885145,1501.0,0.012027982294991378
9,20180618.0,693.0,1340634.3968910575,1447117.5409889864,106483.14409792889,5669.743427464163,1478.0,0.4037646487254738
10,20180913.0,756.0,1447117.5409889864,1416761.1366901323,-30356.40429885406,4555.78948749831,1452.0,-0.07256254887970208
11,20181211.0,819.0,1416761.1366901323,1315533.39921516,-101227.73747497238,3261.8622910606323,598.0,-0.5059835854643582
12,20190313.0,882.0,1315533.39921516,1367408.5003622991,51875.10114713921,5130.641606871201,1018.0,0.27436164094709786
13,20190613.0,945.0,1367408.5003622991,1339238.2843991057,-28170.21596319345,6224.679775372865,948.0,-0.16959976953983902
14,20190910.0,1008.0,1339238.2843991057,1280699.5663774533,-58538.71802165243,5067.9778031223395,1400.0,-0.11762878249387103
15,20191206.0,1071.0,1280699.5663774533,1443331.7172461143,162632.150868661,6272.022365538784,1480.0,0.36917578519781724
16,20200309.0,1134.0,1443331.7172461143,1472557.415091609,29225.697845494607,2773.9890816559755,484.0,0.25052791472832725
17,20200609.0,1197.0,1472557.415091609,1674910.2030370384,202352.78794542956,6428.263344960968,1119.0,0.33355285201827517
