,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160401.0,126.0,1000000.0,986969.4641617301,-13030.535838269861,4694.48790907149,1124.0,-0.03700903940427735
1,20160630.0,189.0,986969.4641617301,970229.3024362291,-16740.161725501064,1065.6257049238598,379.0,-0.18920175560402572
2,20160927.0,252.0,970229.3024362291,1001693.2667625677,31463.96432633861,2985.459375577578,1210.0,0.1191762099353
3,20161227.0,315.0,1001693.2667625677,1071204.7318150378,69511.4650524701,3487.4413534772457,938.0,0.6032913950020793
4,20170324.0,378.0,1071204.7318150378,1111646.6612673402,40441.9294523024,3536.580443937477,1341.0,0.1957382961822147
5,20170626.0,441.0,1111646.6612673402,1201544.6617747042,89898.00050736405,2883.4939667992494,1160.0,0.39769623061875187
6,20170921.0,504.0,1201544.6617747042,1173916.2879658467,-27628.37380885752,2807.160385993971,1166.0,-0.08950672292479239
7,20171219.0,567.0,1173916.2879658467,1214921.1636836987,41004.87571785203,1890.897160948166,1030.0,0.1657858475262335
8,20180321.0,630.0,1214921.1636836987,1253063.7736331164,38142.609949417645,2825.2568283747432,667.0,0.2633083795745437
9,20180621.0,693.0,1253063.7736331164,1268039.4266407606,14975.653007644229,2577.7289865269872,618.0,0.12312141968874106
10,20180918.0,756.0,1268039.4266407606,1273428.2652331311,5388.838592370506,1302.9595452878002,236.0,0.06639959308746152
11,20181217.0,819.0,1273428.2652331311,1268992.6292483162,-4435.635984814959,731.209665430994,236.0,-0.12610136398106686
12,20190321.0,882.0,1268992.6292483162,1335670.7117931414,66678.08254482527,3461.938531398724,1195.0,0.2744283310637209
13,20190624.0,945.0,1335670.7117931414,1413050.7906530928,77380.07885995135,1748.2799776458521,586.0,0.38522396637964373
14,20190919.0,1008.0,1413050.7906530928,1416006.6775455915,2955.8868924987037,4218.096438175867,1318.0,0.01641953173793284
15,20191218.0,1071.0,1416006.6775455915,1441091.7558516574,25085.078306065872,3044.639296518688,660.0,0.11371144263398625
16,20200323.0,1134.0,1441091.7558516574,1446299.9871832966,5208.231331639225,2393.367789267501,501.0,0.15081127773492506
17,20200624.0,1197.0,1446299.9871832966,1576331.6845708657,130031.69738756912,3930.909129785021,1301.0,0.19069190191284308
