,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160401.0,126.0,1000000.0,991462.3664156111,-8537.633584388881,2724.1825311906036,853.0,-0.060809407714489776
1,20160630.0,189.0,991462.3664156111,979480.4677617344,-11981.898653876735,1167.057177739916,421.0,-0.1560659313517175
2,20160927.0,252.0,979480.4677617344,1016289.294210015,36808.8264482806,2797.416420072347,1328.0,0.1288884157694996
3,20161227.0,315.0,1016289.294210015,1056874.1839547548,40584.88974473986,2480.3464961429177,819.0,0.5917963942746343
4,20170324.0,378.0,1056874.1839547548,1078366.685836964,21492.50188220921,4538.238219827825,1471.0,0.12142638809099648
5,20170626.0,441.0,1078366.685836964,1153994.3666016303,75627.6807646663,4292.510475929301,1526.0,0.3870462083952301
6,20170921.0,504.0,1153994.3666016303,1102074.6807583182,-51919.68584331218,4939.131684436486,1567.0,-0.19178812002335083
7,20171219.0,567.0,1102074.6807583182,1133220.7000337816,31146.01927546342,4699.710469713136,1501.0,0.143840750032804
8,20180321.0,630.0,1133220.7000337816,1149351.4883295952,16130.788295813603,2418.024941536599,627.0,0.12350079094925406
9,20180621.0,693.0,1149351.4883295952,1157332.7548456392,7981.266516044037,3174.3346992591532,768.0,0.06817645176710581
10,20180918.0,756.0,1157332.7548456392,1167084.089979806,9751.335134166759,1175.1895749274356,277.0,0.16569900061340628
11,20181217.0,819.0,1167084.089979806,1168920.9258952297,1836.8359154236969,917.9371980446956,266.0,0.07641505679405283
12,20190321.0,882.0,1168920.9258952297,1212286.7227432488,43365.79684801912,4187.474854855512,1371.0,0.16167978181558487
13,20190624.0,945.0,1212286.7227432488,1281781.2927863887,69494.57004313986,2796.047185012212,683.0,0.34966996347165497
14,20190919.0,1008.0,1281781.2927863887,1297556.5844642872,15775.291677898495,6462.545305941536,1491.0,0.052804007741484235
15,20191218.0,1071.0,1297556.5844642872,1349855.820818015,52299.236353727756,2942.7827104268067,856.0,0.19561448836722325
16,20200323.0,1134.0,1349855.820818015,1354524.6064522243,4668.785634209402,1912.2539886338936,505.0,0.15841261900254952
17,20200624.0,1197.0,1354524.6064522243,1503084.7553920362,148560.14893981186,4945.404205801856,1265.0,0.2666799436105425
