,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160401.0,126.0,1000000.0,978229.577762399,-21770.422237601015,3583.50703430927,1049.0,-0.12131240999687513
1,20160630.0,189.0,978229.577762399,960603.73521505,-17625.842547348933,1063.2405057845363,419.0,-0.20555117500211179
2,20160927.0,252.0,960603.73521505,991379.8061848156,30776.07096976554,4326.721232667707,1334.0,0.11786776875268394
3,20161227.0,315.0,991379.8061848156,1039555.9923848747,48176.186200059135,3497.502434323126,1034.0,0.4553388713795228
4,20170324.0,378.0,1039555.9923848747,1079568.356809883,40012.364425008185,2828.2089891001624,1270.0,0.21857286082125413
5,20170626.0,441.0,1079568.356809883,1151206.6571351073,71638.30032522441,2757.108135825177,1156.0,0.2992197735838427
6,20170921.0,504.0,1151206.6571351073,1102250.0390966344,-48956.61803847295,1847.7230006433,1198.0,-0.1694017469551965
7,20171219.0,567.0,1102250.0390966344,1144920.3106989271,42670.27160229278,1511.647960531175,1301.0,0.1766955184181652
8,20180321.0,630.0,1144920.3106989271,1143774.149026146,-1146.1616727812216,1188.189434971125,546.0,-0.004575933676450184
9,20180621.0,693.0,1143774.149026146,1147267.102757548,3492.9537314020563,1568.0403135793863,608.0,0.10349618446681433
10,20180918.0,756.0,1147267.102757548,1152560.0524941909,5292.949736642884,1292.1526802692651,262.0,0.07524461098125147
11,20181217.0,819.0,1152560.0524941909,1151690.661466955,-869.3910272358917,567.4977977306569,237.0,-0.053142637351995495
12,20190321.0,882.0,1151690.661466955,1222273.1274058572,70582.46593890223,4815.38484942112,1352.0,0.2795530246728374
13,20190624.0,945.0,1222273.1274058572,1273904.5236496213,51631.39624376409,1930.5232850989005,534.0,0.2765971558875639
14,20190919.0,1008.0,1273904.5236496213,1299594.7230778683,25690.199428247055,2375.801189374821,1169.0,0.08034961567503916
15,20191218.0,1071.0,1299594.7230778683,1313804.724318277,14210.001240408747,3392.6736702734997,891.0,0.06429640757903966
16,20200323.0,1134.0,1313804.724318277,1314190.9228197988,386.1985015217215,1899.9473619134487,489.0,0.017658569304517625
17,20200624.0,1197.0,1314190.9228197988,1431586.4341262414,117395.51130644255,4697.927863766522,1481.0,0.22525058736284423
