,datadate,iter_num,previous_total_asset,end_total_asset,total_reward,total_cost,total_trade,sharpe
0,20160404.0,126.0,1000000.0,1054560.482442916,54560.482442915905,4340.680453403685,1346.0,0.18505111496498547
1,20160701.0,189.0,1054560.482442916,1069380.0450424177,14819.562599501805,1753.5187872854824,1257.0,0.06263651729011609
2,20160930.0,252.0,1069380.0450424177,1070164.4659949664,784.4209525487386,1887.5691619631577,1281.0,0.010068010384300935
3,20161230.0,315.0,1070164.4659949664,1107412.068049652,37247.60205468559,1304.4974247413409,1081.0,0.17556503610469165
4,20170403.0,378.0,1107412.068049652,1045685.1621862475,-61726.90586340451,941.6396213709327,1305.0,-0.25455456729995996
5,20170703.0,441.0,1045685.1621862475,1061489.848124039,15804.685937791364,5375.534228364157,1194.0,0.11610664012447854
6,20171002.0,504.0,1061489.848124039,1103801.5431947852,42311.695070746355,2669.8448735555326,1109.0,0.3021687561324013
7,20180102.0,567.0,1103801.5431947852,1225159.0573711353,121357.51417635009,3044.452622914568,1054.0,0.6351788867189647
8,20180404.0,630.0,1225159.0573711353,1230148.5796823464,4989.522311211098,2127.291702937996,341.0,0.033288679402275326
9,20180703.0,693.0,1230148.5796823464,1200603.2663342636,-29545.313348082826,6282.295475912628,1014.0,-0.13802912774265763
10,20181002.0,756.0,1200603.2663342636,1213583.383690408,12980.117356144357,6919.148941253293,997.0,0.15411712188314725
11,20190103.0,819.0,1213583.383690408,1219702.363327012,6118.979636603966,903.7925212337724,157.0,0.17024239184078863
12,20190404.0,882.0,1219702.363327012,1286376.9757014832,66674.61237447127,2493.0041318637977,951.0,0.17339371504645287
13,20190705.0,945.0,1286376.9757014832,1293370.4854709748,6993.5097694916185,1350.6194822995283,161.0,0.2980598719072444
14,20191003.0,1008.0,1293370.4854709748,1296385.6400184243,3015.154547449434,2082.075011260899,312.0,0.05468348086241966
15,20200103.0,1071.0,1296385.6400184243,1295953.955733399,-431.68428502534516,234.40513395906447,54.0,-0.14542599751696428
16,20200403.0,1134.0,1295953.955733399,1276044.136546107,-19909.819187291898,1076.3421993145894,177.0,-0.41057218761809805
17,20200706.0,1197.0,1276044.136546107,1279374.1200541726,3329.9835080655757,499.44965457133924,92.0,0.19850069694724526
