,0
359,19160.403439248214
360,-22414.318676974857
361,-5227.58308289852
362,-6373.632430182537
363,23553.444046627264
364,21239.02498317021
365,-6234.46509206458
366,13728.215693360195
367,16320.84024839173
368,1251.854848456569
369,11045.804347436875
370,-625.2244243044406
371,9725.031767875887
372,-4342.601170097245
373,-6837.953813894885
374,-10283.46957072895
375,-10130.380381009309
376,13608.973755710293
377,-37200.60855012853
378,-230.22564403223805
379,-24092.530073537724
380,-9172.442193693249
381,-2569.2344254031777
382,23786.750599745195
383,2369.1367694172077
384,6812.327664641431
385,6831.266782892402
386,12654.767749618972
387,30708.433346054982
388,10114.09600925399
389,-12157.261803718517
390,-18617.482209655223
391,-5407.0069165315945
392,-12844.954626312014
393,8983.043504667003
394,32834.76045408915
395,2566.7651668067556
396,5177.8146697634365
397,6605.041061492404
398,-3163.3183411099017
399,4369.350793810794
400,4019.518079648493
401,34422.61945580621
402,-6419.727650125744
403,-6628.948691998143
404,7460.7270614434965
405,-23291.88190192543
406,23506.190846935147
407,-9771.956535908626
408,-31325.82527614408
409,-3401.667147685075
410,-5483.441145095276
411,11103.604559830623
412,12891.027064027498
413,-1.6059139117132872
414,-15301.892330993665
415,-11559.130125745898
416,11622.491536761867
417,-16907.862573750084
418,-9377.904664577916
419,10573.187588011147
420,12834.487629008712
421,-11446.761631900445
422,1792.6096669195686
423,33907.37483805162
424,-4323.496421818389
425,18374.87095680111
426,1641.2978750884067
427,-2552.4794704413507
428,13623.922698239097
429,13105.988872454967
430,12032.927515080199
431,7407.883328218246
432,5339.646069478709
433,-1243.1379119898193
434,3756.509816123871
435,9447.13896141178
436,12099.24921080377
437,2012.5571728437208
438,-25852.030827655224
439,-13419.499482663115
440,-786.0985222200397
441,-8501.951982105384
442,796.7350544272922
443,-7368.8176912132185
444,-8178.436619922053
445,-8942.279096982209
446,-24126.354744372657
447,10204.887810306158
448,15442.81098419032
449,8162.533572815126
450,10259.295409589773
451,3522.379913439043
452,7078.007307715714
453,18413.19904425484
454,8616.341123124585
455,9421.942781372927
456,863.2375088289846
457,-12312.14650377375
458,6346.95049136458
459,14015.690700670239
460,12520.03152318555
461,26071.69489070913
462,1302.5297999589238
463,-17519.791448918637
464,17835.526883899234
465,7493.711043138523
466,-13971.617044789484
467,5424.211726640351
468,-2687.2623275215738
469,14458.22843998298
470,2193.0146430914756
471,9228.575312453555
472,2854.617193087004
473,-20165.888489201665
474,9634.323711832752
475,19675.036231060047
476,8062.392833563499
477,-20884.54509692313
478,2866.8703960462008
479,36093.25475420663
480,12724.569996055216
481,11332.38930348726
482,-45160.0966821115
483,33191.79495260469
484,27971.220575481653
485,-1265.4441815223545
486,-24586.314190987963
487,-5964.270060704788
488,47262.12354120915
489,24674.87220246112
490,15914.090427762363
491,12879.160633351421
492,8146.784405232174
493,-42043.49162852671
494,-24601.07545805676
495,22851.809282250935
496,16461.00912053208
497,-7627.837721768534
498,4920.56767070014
499,-8811.874313038541
500,-26172.912338819122
501,25646.29805813427
502,21485.71459410386
503,3153.7856506330427
504,-4645.66286076582
505,-33207.74487963482
506,2116.8669712261762
507,12915.116406891262
508,-21651.43048424879
509,34691.23777831765
510,1518.6773452726193
511,-23094.884339234326
512,-2239.661876488477
513,6816.244340689387
514,-17836.158334726235
515,32530.69157934189
516,15391.655720927985
517,-13911.679756509606
518,-4386.260951866629
519,-3923.2042078720406
520,-4794.586020539049
521,-5091.985886541661
522,-29500.271897297585
523,1114.4346316596493
524,15149.808706511045
525,1607.0752587185707
526,35768.02996206214
527,11722.919779932825
528,-960.8933094290551
529,-3915.531697793165
530,17189.103428533534
531,-11321.04635326704
532,-2038.4930442853365
533,3419.8884207948577
534,25336.19928500941
535,17708.62163257273
536,784.0261446461082
537,4893.069842413068
538,18256.955016209977
539,43.430173189379275
540,-23592.96648320905
541,20675.943811169825
542,-12395.768146946095
543,450.32481556921266
544,-12951.208741967333
545,3373.47332251817
546,-35691.16780218994
547,-16890.018490979215
548,36490.32380646211
549,36191.15785725182
550,-14235.521131366258
551,-18826.868160255486
552,15670.459023548057
553,-8436.500940847909
554,-14192.813776756404
555,9977.383990367642
556,-11236.672416101443
557,-18698.935670946492
558,-11107.638462346746
559,-24795.878595024813
560,-47318.06364030903
561,-31919.764841955155
562,30033.221222296823
563,6706.223877935205
564,33124.485064698616
565,-17740.396533768624
566,6398.203474638052
567,27899.42775891698
568,15579.673356665531
569,-8460.145497556543
570,2852.069407731062
571,28874.018859697506
572,-8538.067853048677
573,25864.584208081244
574,2527.605291496264
575,-6935.777380600572
576,12004.978417153237
577,-24286.408589514438
578,-10873.151070685824
579,924.5872261801269
580,-13596.695591133786
581,17286.04645163566
582,-854.6952821952291
583,20695.349639273947
584,-26758.427051926497
585,12343.257350210799
586,41914.078039431246
587,7718.866582317278
588,25404.13387871743
589,25705.088205859065
590,16614.3929579088
591,10630.936912022065
592,8627.220171393361
593,-6105.942803821992
594,-27733.050178722944
595,9434.352872615913
596,21822.584732040064
597,-15772.232973938575
598,31589.266214271775
599,-1377.586481427541
600,-8512.905543937115
601,-3563.4992398351897
602,-12429.300293156411
603,-31299.037921403535
604,3313.9240455869585
605,15140.946725413902
606,-21403.947368029505
607,-30094.129151733126
608,6280.098407680402
609,330.56697425898165
610,-11584.666003770195
611,16661.596910636406
612,7720.018229385605
613,22405.648653442506
614,-4444.4883863842115
615,-30611.774778293446
616,14293.40544269234
617,-4138.968583330978
618,404.7085092191119
619,-8345.068418191979
620,25446.536394055
621,-29787.395807179855
622,8737.029987131013
623,22496.529136328958
